draw,regime_id,pcm_id,valid,latent_heat_mult,annual_ghi_scale,annual_tamb_offset_C,demand_multiplier,timing_shift_hours,mains_delta_C,state,cluster_id,pcm_name,mains_temp_C,useful_energy_kWh,solar_fraction,delivery_temp_hours,unmet_energy_kWh,pump_energy_kWh,collector_energy_kWh,loss_energy_kWh,charge_energy_kWh,discharge_energy_kWh,residual_pct_of_collector,pcm_mass_kg,max_water_temp_C,max_pcm_temp_C,n_safety_violations,final_f_melt,complete_melt_cycles,n_hours_simulated,mean_f_melt,min_f_melt,max_f_melt
42,4,savE® OM42,True,1.0265106393974994,0.9941729601585465,-0.03204173436987705,0.838360691448319,-0.45646328575633,0.22752875180477394,uttarakhand,4,savE® OM42,16.69752875180477,1558.452520298853,0.42040670058094587,921,2065.997485333163,2.7712769503194323e-11,1638.2971367739087,80.60877889499307,9.753163973542899,9.76043327487224,0.00014890812434102308,0.45771585408829424,72.25307718872057,71.87243804835671,846,0.0,187,8784,0.22849961659865262,0.0,1.0
43,4,savE® OM42,True,1.0214789097495112,1.0198757677380994,0.5344822410622747,1.1157496631267116,-0.18002717773085564,-1.5788300713106365,uttarakhand,4,savE® OM42,14.891169928689362,1736.4287251977637,0.34055478175528153,411,3298.0778966238804,2.837937573709405e-11,1792.8488715903593,57.31404228255553,8.729082274716832,8.737060266321416,0.0007445212674519403,0.45771585408829424,69.5358256600121,69.09057797657204,195,0.0,133,8784,0.12213027175107802,0.0,1.0
44,4,savE® OM42,True,0.9702318686881254,1.013113004662792,0.44524955594305304,0.9936520542706926,-0.43050557184483973,-0.28442998141170905,uttarakhand,4,savE® OM42,16.18557001858829,1656.9380967046181,0.3755985138957194,581,2678.5477750180567,2.8118743305631107e-11,1724.691272398159,68.56390004168094,8.99192148064539,8.999438430710738,0.0004333955918569354,0.45771585408829424,70.29306364040873,69.96715324152774,490,0.0,165,8784,0.1736331486220943,0.0,1.0
45,4,savE® OM42,True,1.077812460588976,1.004512671382127,0.383142487285049,1.1646463636335884,0.015251909778958184,-1.3022198108167151,uttarakhand,4,savE® OM42,15.167780189183283,1727.5764079647308,0.3325991644181998,423,3456.6948036729573,2.793441509393024e-11,1785.0054652131303,58.309283266288716,7.75530242639757,7.76320999666339,0.0006407712740317009,0.45771585408829424,65.18566996343964,65.11159664392697,12,0.0,105,8784,0.11032719528634478,0.0,1.0
46,4,savE® OM42,True,1.0948245047101084,1.011819695153098,-0.2917079714707185,1.198423315821897,0.15284596193604616,-0.03792740850204579,uttarakhand,4,savE® OM42,16.432072591497953,1702.461248869162,0.3303813780664864,446,3439.231131333566,2.7823641400377116e-11,1767.537424592657,65.90970907346613,7.833731570581421,7.841236959380139,0.0018209721558511249,0.45771585408829424,64.90164673079806,64.82394344112991,0,0.0,107,8784,0.11760390536709853,0.0,1.0
47,4,savE® OM42,True,0.978977162720872,1.003441969768956,0.10234857025475322,0.9301377656410785,-0.056105461421330105,-0.5930431134993333,uttarakhand,4,savE® OM42,15.876956886500665,1627.0275634789202,0.3897665004759443,651,2472.8065439258376,2.8012290571755572e-11,1697.974889814168,71.7675426649317,9.084265941619305,9.091859242782556,0.00024556929317971993,0.45771585408829424,70.75520587273357,70.35545035470666,473,0.0,168,8784,0.18480677960326872,0.0,1.0
48,4,savE® OM42,True,1.0603303432240683,0.9900454005708612,-0.3570026219771621,0.8037056289975183,-0.4973216950200886,1.24890319440577,uttarakhand,4,savE® OM42,17.71890319440577,1511.6927203273412,0.435257550829684,1083,1870.6596926514583,2.754110955963855e-11,1599.2247617308096,88.23596777201149,10.196462686466536,10.203371625219875,0.0001686611946234161,0.45771585408829424,71.99969367375218,71.89481495525864,994,0.0,197,8784,0.2539676989289271,0.0,1.0
49,4,savE® OM42,True,1.0988346883138105,1.0034141002858892,0.405902956013005,0.8532071424983977,0.40596474511127967,-1.4924651537088014,uttarakhand,4,savE® OM42,14.977534846291197,1638.6441934849136,0.4235892881767681,1010,2199.0358048163835,2.761024491448061e-11,1711.427712234417,73.63486013798058,9.795776828923875,9.803578485932091,1.8770861253365627e-05,0.45771585408829424,70.22180632628168,70.1663428157455,587,0.0,176,8784,0.2112514802475808,0.0,1.0
50,4,savE® OM42,True,1.0863107078642136,1.0116205975354355,-0.15541699307696327,0.9514753306235677,-0.40703058047771634,-1.5708407238630975,uttarakhand,4,savE® OM42,14.899159276136901,1661.2811451715654,0.3797488590770418,565,2644.7320999618732,2.80986115616787e-11,1728.5503952351316,68.14579453830815,9.300704587911595,9.308635860388472,0.00021692115528247467,0.45771585408829424,71.25796655670125,70.9579351814045,393,0.0,150,8784,0.16564177612480435,0.0,1.0
51,4,savE® OM42,True,1.0091948552907737,0.9988374140867994,0.11932235792596109,0.8348651493928788,-0.18033222537358007,0.6066133999821601,uttarakhand,4,savE® OM42,17.076613399982158,1560.7480779588043,0.42576416933615324,1008,2015.1630206501836,2.7687334763273833e-11,1642.2808787333827,82.27448899662942,9.851595774287091,9.858731706707298,0.00014211098566356293,0.45771585408829424,71.59047116930073,71.30516076679329,955,0.0,190,8784,0.24038071503088113,0.0,1.0
52,4,savE® OM42,True,1.060301129445794,0.9884521802486004,-0.4151417327113991,1.1650178264380895,-0.337498708757088,-1.3553430498306431,uttarakhand,4,savE® OM42,15.114656950169355,1674.434911965345,0.3181249234017438,291,3538.176134865635,2.8317114636285134e-11,1731.5623791330838,58.03496533780544,7.957664101192217,7.965594072113741,0.00201903506793811,0.45771585408829424,66.14268919687278,65.76404428642613,15,0.0,100,8784,0.0891199384153013,0.0,1.0
53,4,savE® OM42,True,0.9887024991378606,0.9910730671612642,0.3348861945581709,1.036837541817672,0.3149216652517254,0.36659514864339116,uttarakhand,4,savE® OM42,16.83659514864339,1631.2803988139308,0.36909951086625836,661,2769.681013784678,2.7664944335854098e-11,1700.6401845844937,70.13857576148285,8.172103161393027,8.17942421549248,0.0004958403559164925,0.45771585408829424,65.77170077849281,65.71023992471089,50,0.0,147,8784,0.16391431755211963,0.0,1.0
54,4,savE® OM42,True,0.938687159994315,1.013729304510777,-0.27856762788624434,1.0496320558447951,0.3246453558151594,-0.8118162590437654,uttarakhand,4,savE® OM42,15.658183740956233,1685.2495394074917,0.36402846147209833,615,2926.827247297758,2.7758434190696804e-11,1753.403527059388,68.99774816494775,7.950610362099197,7.958326833330554,0.0003996383057743054,0.45771585408829424,66.21968053816327,66.15598038497355,68,0.0,140,8784,0.1529810436813577,0.0,1.0
55,4,savE® OM42,True,0.9493143091298953,1.032103126161909,0.7495961985747449,0.8553305165949939,0.40252319266760883,-1.470430828893007,uttarakhand,4,savE® OM42,14.999569171106991,1687.2825776931147,0.4336069880755443,1164,2164.8325393998853,2.7624680847948902e-11,1761.0045219224994,74.57050537544237,9.583434651452947,9.591220209655322,1.42481186988925e-05,0.45771585408829424,71.61258957017455,71.54754237649594,1107,0.0,198,8784,0.23559069219353163,0.0,1.0
56,4,savE® OM42,True,0.9287784281025688,1.0067008311203705,0.39875099417730714,0.8780079947581362,0.4683963128835955,-1.5212550971793792,uttarakhand,4,savE® OM42,14.94874490282062,1649.738817978903,0.4148582988879099,941,2299.122741776977,2.7657677267305226e-11,1720.8339531307408,71.95246132525608,8.831412677214843,8.83924929354121,2.6137540438119235e-05,0.45771585408829424,71.35765344061741,71.30495810764029,488,0.0,175,8784,0.20542526384372556,0.0,1.0
57,4,savE® OM42,True,1.0173703743551816,1.0244809710166392,0.2554178039407692,1.1732694175956264,-0.44447515862140696,-0.3111242068708586,uttarakhand,4,savE® OM42,16.15887579312914,1722.5662489696192,0.33267623650163136,412,3382.814521331624,2.82780295919284e-11,1783.495614465778,61.78241718084091,8.72229240698573,8.729862428291447,0.0022966473988979236,0.45771585408829424,70.85167154513807,70.40011494268411,229,0.0,136,8784,0.12273290801492666,0.0,1.0
58,4,savE® OM42,True,1.002113110102686,0.9720647910672945,0.43504372277782594,1.0434449396939218,0.09827341666588874,-0.25116845659704845,uttarakhand,4,savE® OM42,16.21883154340295,1623.488091257218,0.35909030967889943,545,2884.297847780638,2.773594555964754e-11,1688.1328583589282,65.45666556282174,7.8920112695924844,7.899535599214691,0.0004394861013697091,0.45771585408829424,65.29158172590567,65.2188643138567,19,0.0,132,8784,0.14391810349269044,0.0,1.0
59,4,savE® OM42,True,1.039084991477657,1.0146499161994937,0.4081857468110819,0.9450034832982169,0.249619177944451,-0.8193384773538424,uttarakhand,4,savE® OM42,15.650661522646157,1669.0243168985585,0.3986141127858339,868,2492.3216063450827,2.7695289257226245e-11,1739.7022581670751,71.50518233162713,9.100104922636929,9.107753408243427,0.00011276756048843842,0.45771585408829424,69.28296002554853,69.21481662508984,255,0.0,168,8784,0.19213357953407334,0.0,1.0
60,4,savE® OM42,True,0.9809135237902282,1.0007091699544826,0.42624076817214623,1.0141489714934246,0.12897053823895532,-1.2601221087112013,uttarakhand,4,savE® OM42,15.209877891288798,1680.029989616554,0.37075504339005283,637,2834.5003459636237,2.7793296479004733e-11,1743.9237175409319,64.7540159848694,8.135067815342419,8.142905585414834,0.00018461820878737798,0.45771585408829424,66.49558891006257,66.43286237518555,102,0.0,143,8784,0.15362173904945084,0.0,1.0
61,4,savE® OM42,True,1.0827571839754422,1.010499156730682,-0.2890595017252421,1.02714535899727,-0.29250714195084193,-1.976168228118265,uttarakhand,4,savE® OM42,14.493831771881734,1691.5987126721184,0.3561893281324662,434,2997.7330034129222,2.8240810416523624e-11,1753.5689832229123,62.87805412241132,8.879823467344098,8.887921066181908,0.00040136376162279767,0.45771585408829424,68.92344043299627,68.5592511454307,168,0.0,132,8784,0.13406663683461603,0.0,1.0
62,4,savE® OM42,True,0.904822209574526,0.9876775638376948,0.4517468347147108,0.9273423616264248,0.37011520347947535,0.1759553860135865,uttarakhand,4,savE® OM42,16.645955386013586,1602.283596387909,0.40125009370738307,862,2364.466287492321,2.7585595803592496e-11,1675.8772218379927,74.36697113436904,8.461151211441987,8.468473495545158,0.00016592651645144476,0.45771585408829424,68.12363742355811,68.0696245371879,351,0.0,174,8784,0.20269292851720244,0.0,1.0
63,4,savE® OM42,True,1.015104000340254,1.0239256965179029,-1.2166533062351201,1.134851451439502,-0.4866504057207309,0.2464025597442463,uttarakhand,4,savE® OM42,16.716402559744246,1662.9629088812696,0.3373573292170895,421,3195.5656209588265,2.7988427089899916e-11,1734.0455013863104,71.92594218090582,8.597375161176029,8.604771282666173,0.00347853404012335,0.45771585408829424,69.60060803735927,69.20625799510493,174,0.0,135,8784,0.13058323290775956,0.0,1.0
64,4,savE® OM42,True,0.9713359682717659,1.0211372453809202,0.043050251021578015,1.1990191808844717,0.431048413908077,1.0510839467014748,uttarakhand,4,savE® OM42,17.521083946701474,1697.815566089851,0.33972961569151927,544,3282.831096581148,2.768517428343567e-11,1766.7581694990367,69.72392447218887,7.879908949787803,7.887050704910611,0.0023229010765749777,0.45771585408829424,65.73012939237687,65.65301470839171,42,0.0,133,8784,0.14237584255222283,0.0,1.0
65,4,savE® OM42,True,0.9703556506950793,0.9953981636784385,0.4016883037343538,0.9324549502366669,-0.07339407653209673,-1.7451745103835021,uttarakhand,4,savE® OM42,14.724825489616496,1647.8497977102438,0.3829809245117448,547,2591.1627031467565,2.8148302597971143e-11,1711.9459847518249,64.9783800684503,8.802042478311591,8.81001518983694,0.0001421915844018579,0.45771585408829424,68.93703738686915,68.66318629363708,326,0.0,155,8784,0.1650618112229231,0.0,1.0
66,4,savE® OM42,True,0.9498608775493573,1.0058443231421081,-1.0281108876246392,1.158852474541697,0.46735939122069603,-1.206801609017941,uttarakhand,4,savE® OM42,15.263198390982058,1692.3258632102738,0.3284339089438315,384,3451.483516048084,2.7789564741101563e-11,1756.5900676316412,65.15064716946299,7.167899205870942,7.175793116458808,0.001131268987577637,0.45771585408829424,63.67707892998656,63.60618831436925,0,0.0,101,8784,0.10812958591151195,0.0,1.0
67,4,savE® OM42,True,1.0755439849727675,1.0131362648489763,-0.9545286033129631,1.0300372886943445,0.010362235260722663,-0.6395221191701772,uttarakhand,4,savE® OM42,15.830477880829822,1657.0178246977487,0.3665306303232555,623,2846.535048463587,2.7645008999159734e-11,1729.5437554415805,73.36240340357638,8.391742923511213,8.399407364191976,0.0004845655855353425,0.45771585408829424,67.3321566991717,67.27054380288958,129,0.0,137,8784,0.15162004701066867,0.0,1.0
68,4,savE® OM42,True,1.0831463356489448,1.0020218890828119,0.3479485317763149,1.0566916737449579,0.49263379657841166,-0.3561538325559668,uttarakhand,4,savE® OM42,16.11384616744403,1673.599492754313,0.36388476927022595,616,2908.0737818481653,2.777689647295566e-11,1739.8024181680064,67.02093924202643,8.472737505992663,8.480300234911855,0.00040787755153802685,0.45771585408829424,66.63532860407484,66.56611487961231,76,0.0,142,8784,0.15153972815600852,0.0,1.0
69,4,savE® OM42,True,0.9636977242012263,0.9599806049269087,0.17613050621840196,0.8846753626561864,0.12492896554092459,1.9207491274494117,uttarakhand,4,savE® OM42,18.39074912744941,1503.7029816245592,0.41452914117508366,1018,2090.270458931012,2.7221063932609134e-11,1585.9188788379947,82.89291629863558,8.928322847794693,8.935060718603653,0.0002851602519513175,0.45771585408829424,69.36705180871115,69.30043116246966,463,0.0,182,8784,0.22587846478835805,0.0,1.0
70,4,savE® OM42,True,0.9950744565634875,1.0326963990827929,0.8130168869453414,1.021837800655861,0.27428583572344023,1.3902394836986405,uttarakhand,4,savE® OM42,17.86023948369864,1680.56330809143,0.3950577371927916,962,2536.515909426471,2.760435269673835e-11,1756.3121932772713,76.46854825554801,9.274623843048056,9.281592764339779,0.0004789399458176271,0.45771585408829424,69.52600301766435,69.46810329128425,381,0.0,177,8784,0.21844609046781624,0.0,1.0
71,4,savE® OM42,True,0.932616716762679,0.9967521018983342,-0.1905431188490899,0.9485267924710352,0.1966157447281892,-1.7964819303076491,uttarakhand,4,savE® OM42,14.67351806969235,1653.6291332887135,0.3839846617244299,679,2635.3638314123855,2.7746649755212434e-11,1721.0966436497217,68.35216697552704,8.0867260655421,8.09471830859897,9.180372020853571e-05,0.45771585408829424,67.7354477900973,67.67078571807325,181,0.0,151,8784,0.1638340583860226,0.0,1.0
72,4,savE® OM42,True,0.9155388195721171,1.0032465355395441,-0.8804640994180913,1.163559698570161,0.38194590017156704,-0.55089985785549,uttarakhand,4,savE® OM42,15.919100142144508,1677.3700363596681,0.33042384720973916,432,3389.992713260139,2.7743998257228614e-11,1743.4492071251664,66.93436323055467,7.130057645405154,7.137730325217076,0.001476920235152208,0.45771585408829424,63.047006236506505,62.97212262533466,0,0.0,109,8784,0.11519204814886913,0.0,1.0
73,4,savE® OM42,True,1.0942592304871082,1.0216674756955928,0.4973166305219552,0.9985375809892588,0.1056721484471399,0.740992727497261,uttarakhand,4,savE® OM42,17.21099272749726,1663.7957576097301,0.3932035828031918,898,2536.499341473941,2.7597478442705893e-11,1738.3936552806933,75.34936189792141,9.420493060025459,9.427665042510396,0.0003538695608425523,0.45771585408829424,69.60349626728309,69.53774078181847,319,0.0,170,8784,0.20188972756241064,0.0,1.0
74,4,savE® OM42,True,0.9550993558819699,0.9974755918693795,-0.11200353156254389,1.124947143903594,-0.08983600601308517,0.5889232347582705,uttarakhand,4,savE® OM42,17.058923234758268,1640.1383704012444,0.3392441402692111,422,3126.1513135527157,2.8073569636274505e-11,1706.6960769644168,67.36449916466825,8.328946393607927,8.336217798313902,0.0026223544518615798,0.45771585408829424,69.62478139014257,69.16144012496201,170,0.0,140,8784,0.1331188926280543,0.0,1.0
75,4,savE® OM42,True,0.9663662541793179,0.9900322010019986,-0.3496311730955712,0.9942166936065402,-0.3039266332331093,-1.9448553421805324,uttarakhand,4,savE® OM42,14.525144657819467,1645.3364945534847,0.35856939819603595,418,2888.354022756065,2.8176585243133785e-11,1707.734935814019,63.301625873197416,8.29555440112163,8.303633564026038,0.0003233330776098341,0.45771585408829424,68.6701156896534,68.24909738405871,156,0.0,127,8784,0.13220454108705487,0.0,1.0
76,4,savE® OM42,True,0.9391369941961014,0.9980299551073037,0.3052572658743664,1.1828158065164738,-0.20121948691660407,-1.0789853406142003,uttarakhand,4,savE® OM42,15.3910146593858,1703.191950435048,0.32067424735870953,316,3550.4477721484254,2.840726556774051e-11,1758.3788906784514,56.07736918519432,7.922775194096241,7.930610016980514,0.0019261428820514532,0.45771585408829424,67.44106992866622,67.03154896073757,58,0.0,117,8784,0.0974552778023741,0.0,1.0
77,4,savE® OM42,True,0.9477632530959184,1.021363777035372,0.26031153566210097,1.1726457508873067,-0.13242883335331568,1.0004961054883936,uttarakhand,4,savE® OM42,17.470496105488394,1687.1061466277006,0.3379168061122879,474,3224.4518902997556,2.8084077424581336e-11,1753.4612789082407,67.15727393041226,8.619821243629422,8.62695576999332,0.003600854374702569,0.45771585408829424,69.87002608295418,69.40808206500884,285,0.0,153,8784,0.1400402184982744,0.0,1.0
78,4,savE® OM42,True,0.9449181640684771,0.9724594832277725,0.14283720447600173,1.0275262312391056,0.36617575736413366,-0.8218074365020862,uttarakhand,4,savE® OM42,15.648192563497913,1624.7976849547556,0.35903824242122206,539,2888.508780425989,2.773201741448608e-11,1688.9868100524097,65.03036318784234,7.621716605432313,7.629426249169219,0.00033643272743437885,0.45771585408829424,64.55241764941374,64.49466308097091,0,0.0,127,8784,0.1381020283277166,0.0,1.0
79,4,savE® OM42,True,1.0890130312322106,1.0159584586452604,0.6615054173085897,1.1640013588541063,0.12941731239355103,-1.406789809786845,uttarakhand,4,savE® OM42,15.063210190213153,1751.5205947601219,0.3363214847181686,440,3445.825705852195,2.7934022279414078e-11,1808.0198519410867,57.38234145043259,7.983437015298904,7.991371276943105,0.0005455822452987246,0.45771585408829424,63.846947957275574,63.773772194091336,0,0.0,108,8784,0.1158727090902884,0.0,1.0
80,4,savE® OM42,True,0.9941865498432879,1.022157883785034,-0.0354162905781958,1.1977814090512893,-0.18431736674032106,-0.5119609374455805,uttarakhand,4,savE® OM42,15.958039062554418,1723.9410130787728,0.32485726231781686,365,3514.6881801846803,2.835453021894785e-11,1784.1259443905556,61.06101613050122,8.477351387126408,8.48499826488679,0.0028589998087825727,0.45771585408829424,68.08490505572024,67.61709483693194,151,0.0,128,8784,0.11065323126443383,0.0,1.0
